end_location_lat,end_location_long,driver_rating,car_rating,start_location_long,start_location_lat,color,make
30.4,-97.72,4,5,-97.72,30.31,Gray,Dodge
30.27,-97.74,5,2,-97.75,30.27,Gray,Dodge
30.25,-97.72,3,5,-97.7,30.33,Gray,Dodge
30.28,-97.72,4,4,-97.72,30.32,Gray,Pontiac
30.27,-97.76,3,5,-97.74,30.26,Gray,Pontiac
30.27,-97.74,3,5,-97.7,30.29,White,Dodge
30.29,-97.75,4,2,-97.7,30.31,White,Dodge
30.28,-97.74,5,4,-97.76,30.25,White,Dodge
30.28,-97.74,4,2,-97.74,30.26,White,Dodge
30.41,-97.7,3,3,-97.74,30.27,White,Dodge
30.3,-97.78,3,2,-97.75,30.27,White,Dodge
30.31,-97.77,3,5,-97.73,30.32,White,Dodge
30.26,-97.77,4,2,-97.79,30.3,Red,Subaru
30.26,-97.74,5,3,-97.67,30.2,Black,Hyundai
30.26,-97.75,3,3,-97.67,30.2,Silver,Toyota
30.25,-97.75,5,3,-97.71,30.3,Red,Toyota
30.29,-97.74,4,5,-97.77,30.23,Blue,Scion
30.27,-97.74,4,3,-97.73,30.25,Blue,Scion
30.26,-97.74,5,3,-97.74,30.26,White,Chevrolet
30.28,-97.72,4,3,-97.66,30.2,Brown,Ford
30.27,-97.74,4,5,-97.74,30.27,Brown,Ford
30.29,-97.78,5,3,-97.74,30.24,Silver,Ford
30.26,-97.74,5,3,-97.71,30.29,Silver,Ford
30.25,-97.75,3,2,-97.76,30.27,White,Mazda
30.26,-97.76,5,3,-97.75,30.27,White,Mazda
30.27,-97.76,4,2,-97.74,30.27,White,Mazda
30.31,-97.74,5,2,-97.72,30.24,White,Mazda
30.27,-97.74,5,2,-97.78,30.29,White,Mazda
30.26,-97.74,5,2,-97.75,30.29,White,Mazda
30.32,-97.91,4,2,-97.74,30.3,White,Mazda
30.23,-97.77,5,5,-97.76,30.28,White,Mazda
30.24,-97.72,3,3,-97.67,30.2,White,Mazda
30.27,-97.75,4,5,-97.75,30.27,White,Mazda
30.24,-97.78,5,4,-97.75,30.25,White,Mazda
30.26,-97.72,3,5,-97.74,30.26,White,Mazda
30.27,-97.75,4,3,-97.75,30.27,White,Mazda
30.3,-97.73,5,5,-97.77,30.36,Gray,Mazda
30.28,-97.74,5,4,-97.75,30.29,Gray,Mazda
30.26,-97.74,3,4,-97.72,30.34,Gray,Mazda
30.26,-97.73,4,2,-97.75,30.27,Black,Jeep
30.27,-97.75,3,3,-97.72,30.3,Black,Lexus
30.26,-97.73,3,3,-97.74,30.27,Brown,Nissan
30.26,-97.74,5,3,-97.74,30.27,Brown,Nissan
30.26,-97.73,4,2,-97.74,30.27,Black,Dodge
30.25,-97.75,5,5,-97.73,30.27,Red,Nissan
30.27,-97.75,3,2,-97.72,30.32,Red,Honda
30.25,-97.75,4,5,-97.73,30.26,Red,Honda
30.32,-97.74,3,5,-97.75,30.26,Red,Honda
30.25,-97.74,5,3,-97.75,30.26,Red,Honda
30.26,-97.74,5,3,-97.75,30.25,Red,Honda
30.26,-97.75,5,2,-97.74,30.3,Red,Honda
30.26,-97.73,5,3,-97.78,30.26,White,Mitsubishi
30.27,-97.75,3,4,-97.72,30.26,White,Toyota
30.27,-97.74,5,3,-97.73,30.26,White,Chevrolet
30.26,-97.74,4,5,-97.75,30.26,Red,Honda
30.25,-97.76,3,3,-97.76,30.28,Red,Honda
30.29,-97.74,5,2,-97.75,30.27,Blue,Scion
30.27,-97.81,3,5,-97.75,30.24,Blue,Scion
30.3,-97.83,5,4,-97.73,30.3,Gray,Nissan
30.26,-97.76,3,4,-97.74,30.28,Gray,Nissan
30.27,-97.75,4,3,-97.73,30.33,Gray,Nissan
30.27,-97.76,4,2,-97.74,30.27,White,Chevrolet
30.26,-97.76,4,2,-97.71,30.3,White,Chevrolet
30.27,-97.74,5,5,-97.79,30.29,Silver,Nissan
30.26,-97.72,4,3,-97.75,30.27,Silver,Nissan
30.25,-97.76,5,2,-97.76,30.26,Silver,Ford
30.25,-97.76,3,2,-97.75,30.27,Silver,Ford
30.27,-97.74,5,2,-97.76,30.36,White,Honda
30.23,-97.68,4,3,-97.76,30.25,White,Honda
30.26,-97.72,3,3,-97.76,30.26,White,Honda
30.27,-97.75,4,5,-97.74,30.27,White,Honda
30.26,-97.72,4,4,-97.71,30.24,White,Honda
30.24,-97.77,3,2,-97.72,30.23,White,Honda
30.27,-97.74,4,2,-97.74,30.27,White,Honda
30.25,-97.73,4,2,-97.73,30.26,White,Honda
30.27,-97.74,5,5,-97.79,30.24,Blue,Toyota
30.27,-97.75,3,2,-97.74,30.26,Black,Lexus
30.26,-97.73,3,5,-97.75,30.24,Blue,Toyota
30.26,-97.75,3,4,-97.73,30.27,Blue,Toyota
30.26,-97.74,3,3,-97.75,30.27,Blue,Toyota
30.26,-97.74,3,4,-97.72,30.28,Blue,Ford
30.26,-97.73,3,5,-97.75,30.25,Blue,Ford
30.3,-97.75,5,3,-97.79,30.26,Blue,Ford
30.3,-97.75,4,5,-97.69,30.3,Black,Acura
30.27,-97.74,5,2,-97.74,30.27,Black,Volkswagen
30.25,-97.75,3,5,-97.75,30.29,Grey,Mazda
30.26,-97.76,5,5,-97.73,30.24,Grey,Mazda
30.26,-97.74,3,4,-97.72,30.25,Grey,Mazda
30.25,-97.78,4,4,-97.74,30.26,Black,Nissan
30.24,-97.75,3,5,-97.76,30.24,Black,Nissan
30.26,-97.74,4,4,-97.74,30.27,Black,Nissan
30.26,-97.74,4,2,-97.77,30.25,Black,Nissan
30.27,-97.74,5,3,-97.75,30.27,Black,Nissan
30.27,-97.76,3,3,-97.7,30.29,Black,Volvo
30.26,-97.74,3,3,-97.75,30.25,White,Toyota
30.28,-97.76,3,4,-97.73,30.25,Black,Jeep
30.27,-97.74,4,5,-97.76,30.27,Black,Jeep
30.27,-97.73,5,4,-97.74,30.26,Black,Jeep
30.27,-97.74,4,3,-97.76,30.28,Red,Honda
30.27,-97.74,4,3,-97.71,30.31,Red,Honda
30.29,-97.75,5,3,-97.72,30.26,Red,Honda
30.27,-97.75,4,5,-97.74,30.26,Black,Volkswagen
30.27,-97.74,3,5,-97.75,30.27,Silver,Ford
30.26,-97.76,3,4,-97.72,30.24,Black,Mitsubishi
30.27,-97.74,4,5,-97.74,30.29,Black,Mitsubishi
30.27,-97.74,3,4,-97.73,30.27,Black,Mitsubishi
30.27,-97.76,3,3,-97.77,30.26,Black,Mitsubishi
30.27,-97.73,5,5,-97.75,30.25,Black,Mitsubishi
30.27,-97.74,3,5,-97.74,30.26,Black,Mitsubishi
30.27,-97.74,4,3,-97.74,30.27,Black,Mitsubishi
30.26,-97.79,3,2,-97.73,30.29,Black,Mitsubishi
30.25,-97.89,3,5,-97.72,30.27,Black,Mitsubishi
30.27,-97.74,4,4,-97.74,30.27,Black,Mitsubishi
30.27,-97.76,3,3,-97.75,30.27,Black,Mitsubishi
30.26,-97.73,3,5,-97.75,30.27,Black,Dodge
30.28,-97.77,5,4,-97.75,30.28,Black,Dodge
30.26,-97.76,3,2,-97.72,30.31,Black,Dodge
30.27,-97.75,5,3,-97.73,30.26,Black,Dodge
30.27,-97.74,3,3,-97.79,30.23,Black,Dodge
30.27,-97.75,5,5,-97.75,30.26,Silver,Nissan
30.24,-97.75,5,4,-97.75,30.28,Silver,Nissan
30.27,-97.75,5,3,-97.72,30.26,Silver,Nissan
30.26,-97.74,4,5,-97.75,30.27,Silver,Nissan
30.27,-97.73,4,2,-97.74,30.33,Gray,Toyota
30.27,-97.75,3,4,-97.75,30.27,Gray,Toyota
30.26,-97.76,5,4,-97.74,30.26,Red,Nissan
30.27,-97.74,3,3,-97.73,30.26,Red,Nissan
30.27,-97.75,3,2,-97.75,30.26,Red,Nissan
30.28,-97.77,3,5,-97.73,30.27,Red,Honda
30.24,-97.75,5,3,-97.74,30.33,Red,Kia
30.26,-97.74,5,4,-97.77,30.23,Gray,Ford
30.24,-97.79,3,5,-97.76,30.26,Gray,Ford
30.27,-97.74,4,2,-97.76,30.27,Gray,Ford
30.27,-97.7,4,3,-97.74,30.27,Gray,Ford
30.27,-97.74,5,2,-97.75,30.25,Black,Acura
30.27,-97.74,3,4,-97.72,30.28,Silver,Chrysler
30.26,-97.75,4,2,-97.72,30.29,Silver,Chrysler
30.27,-97.75,5,5,-97.75,30.28,Silver,Chrysler
30.27,-97.74,5,4,-97.75,30.27,Silver,Chrysler
30.27,-97.75,3,2,-97.75,30.25,Silver,Chrysler
30.27,-97.75,4,2,-97.74,30.29,Silver,Chrysler
30.27,-97.76,4,4,-97.74,30.3,Silver,Chrysler
30.25,-97.75,5,2,-97.72,30.24,Black,Toyota
30.27,-97.73,3,3,-97.78,30.29,Black,Acura
30.26,-97.73,5,2,-97.76,30.26,Black,Acura
30.29,-97.75,4,3,-97.72,30.29,Black,Acura
30.26,-97.72,4,4,-97.73,30.26,Gray,Pontiac
30.27,-97.72,4,2,-97.76,30.28,Blue,Scion
30.25,-97.73,3,4,-97.74,30.24,White,Chevrolet
30.26,-97.73,5,3,-97.72,30.25,White,Chevrolet
30.26,-97.72,3,3,-97.74,30.27,Brown,Mazda
30.26,-97.74,5,3,-97.72,30.24,Brown,Mazda
30.26,-97.77,3,4,-97.75,30.25,Brown,Mazda
30.26,-97.73,4,3,-97.76,30.26,Silver,Lexus
30.26,-97.74,4,5,-97.76,30.28,Silver,Lexus
30.27,-97.75,3,3,-97.78,30.24,Silver,Lexus
30.23,-97.7,3,5,-97.73,30.26,Silver,Lexus
30.27,-97.75,3,2,-97.72,30.26,Gray,Nissan
30.3,-97.74,4,4,-97.73,30.26,Black,Acura
30.27,-97.74,3,4,-97.75,30.27,Black,Dodge
30.26,-97.75,3,4,-97.7,30.26,Silver,Subaru
30.25,-97.75,4,3,-97.75,30.29,Silver,Subaru
30.26,-97.73,4,4,-97.75,30.24,Silver,Subaru
30.27,-97.74,5,2,-97.73,30.26,Silver,Subaru
30.27,-97.74,4,5,-97.74,30.27,Silver,Subaru
30.34,-97.78,4,5,-97.73,30.26,Silver,Subaru
30.25,-97.75,5,5,-97.75,30.31,Gray,Nissan
30.27,-97.74,4,3,-97.72,30.26,Gray,Nissan
30.27,-97.75,5,3,-97.74,30.26,Gray,Pontiac
30.24,-97.73,4,4,-97.79,30.26,White,Mitsubishi
30.27,-97.74,5,4,-97.75,30.27,Black,Volkswagen
30.24,-97.75,3,4,-97.74,30.26,White,Dodge
30.2,-97.88,3,4,-97.72,30.24,White,Dodge
30.27,-97.74,4,5,-97.74,30.27,White,Dodge
30.27,-97.74,3,5,-97.67,30.2,White,Dodge
30.26,-97.74,4,3,-97.75,30.25,Blue,Scion
30.32,-97.72,3,5,-97.76,30.24,Brown,Toyota
30.27,-97.75,3,3,-97.79,30.26,White,Toyota
30.27,-97.74,4,2,-97.73,30.26,White,Toyota
30.27,-97.75,3,2,-97.7,30.32,White,Toyota
30.26,-97.73,3,3,-97.74,30.29,White,Toyota
30.26,-97.78,5,5,-97.73,30.26,White,Toyota
30.27,-97.75,5,2,-97.74,30.27,White,Toyota
30.33,-97.76,5,5,-97.76,30.26,Black,Nissan
30.27,-97.75,3,3,-97.76,30.26,Black,Nissan
30.27,-97.74,3,2,-97.75,30.27,Black,Nissan
30.28,-97.75,4,3,-97.76,30.27,Black,Nissan
30.27,-97.74,3,2,-97.74,30.28,Black,Nissan
30.27,-97.75,5,3,-97.76,30.28,Black,Nissan
30.3,-97.78,5,4,-97.76,30.29,Black,Nissan
30.29,-97.72,3,4,-97.78,30.23,Black,Nissan
30.27,-97.75,3,4,-97.72,30.28,Red,Subaru
30.27,-97.75,3,5,-97.74,30.27,Red,Subaru
30.26,-97.73,4,3,-97.75,30.28,White,Lexus
30.26,-97.74,3,2,-97.76,30.26,White,Lexus
30.26,-97.73,3,3,-97.78,30.24,White,Lexus
30.27,-97.74,4,4,-97.72,30.26,White,Lexus
30.29,-97.75,3,3,-97.78,30.24,White,Lexus
30.34,-97.77,4,4,-97.75,30.25,White,Lexus
30.33,-97.73,3,4,-97.74,30.26,White,Lexus
30.24,-97.73,3,3,-97.74,30.27,White,Lexus
30.26,-97.74,3,3,-97.74,30.27,White,Lexus
30.27,-97.76,5,4,-97.75,30.27,White,Lexus
30.26,-97.74,3,2,-97.74,30.26,Gray,Hyundai
30.31,-97.72,4,3,-97.73,30.26,Gray,Hyundai
30.25,-97.75,5,4,-97.76,30.28,Gray,Hyundai
30.31,-97.78,3,3,-97.72,30.28,Gray,Honda
30.28,-97.74,5,2,-97.73,30.3,Gray,Honda
30.29,-97.74,3,2,-97.75,30.25,Silver,Nissan
30.27,-97.75,5,4,-97.75,30.25,Yellow/Gold,Pontiac
30.27,-97.75,5,2,-97.75,30.29,Yellow/Gold,Pontiac
30.26,-97.74,3,2,-97.75,30.29,Yellow/Gold,Pontiac
30.26,-97.76,3,3,-97.75,30.27,Yellow/Gold,Pontiac
30.26,-97.72,5,3,-97.75,30.28,Yellow/Gold,Pontiac
30.27,-97.74,5,3,-97.73,30.26,Yellow/Gold,Pontiac
30.27,-97.73,3,4,-97.74,30.25,Red,Honda
30.27,-97.75,4,4,-97.73,30.26,Red,Honda
30.27,-97.75,3,5,-97.76,30.26,Red,Honda
30.26,-97.73,3,4,-97.75,30.29,Red,Honda
30.27,-97.75,4,2,-97.76,30.34,Silver,Chevrolet
30.27,-97.74,4,2,-97.76,30.28,Silver,Chevrolet
30.26,-97.76,4,4,-97.68,30.28,Silver,Chevrolet
30.26,-97.74,3,5,-97.74,30.27,Silver,Chevrolet
30.27,-97.74,3,4,-97.75,30.26,Silver,Chevrolet
30.22,-97.78,3,2,-97.74,30.23,Black,Ford
30.26,-97.73,3,2,-97.73,30.23,Black,Ford
30.27,-97.74,4,5,-97.79,30.26,White,Toyota
30.26,-97.76,5,3,-97.75,30.23,White,Toyota
30.27,-97.74,3,5,-97.75,30.29,White,Toyota
30.25,-97.76,4,4,-97.75,30.24,White,Toyota
30.27,-97.74,5,4,-97.72,30.34,Blue,Nissan
30.25,-97.73,3,3,-97.74,30.27,Blue,Nissan
30.27,-97.74,5,4,-97.73,30.24,Blue,Nissan
30.26,-97.79,5,5,-97.75,30.25,Blue,Nissan
30.23,-97.82,4,2,-97.73,30.25,Blue,Nissan
30.23,-97.76,4,4,-97.74,30.26,Blue,Nissan
30.29,-97.67,5,4,-97.75,30.27,Blue,Nissan
30.27,-97.75,3,3,-97.75,30.27,Blue,Nissan
30.29,-97.77,3,3,-97.74,30.27,Blue,Nissan
30.27,-97.75,5,2,-97.75,30.26,Blue,Nissan
30.27,-97.74,3,5,-97.75,30.27,Blue,Nissan
30.29,-97.7,4,4,-97.8,30.34,Silver,Mercedes-Benz
30.27,-97.74,4,2,-97.75,30.29,Silver,Mercedes-Benz
30.27,-97.75,3,2,-97.74,30.26,Silver,Mercedes-Benz
30.26,-97.73,4,2,-97.74,30.27,Black,Acura
30.31,-97.74,3,3,-97.67,30.2,Black,Hyundai
30.29,-97.75,3,5,-97.72,30.26,Black,Toyota
30.3,-97.76,4,4,-97.75,30.27,Gray,Pontiac
30.26,-97.75,3,5,-97.81,30.26,Black,Kia
30.24,-97.78,5,2,-97.75,30.27,Black,Kia
30.26,-97.73,3,2,-97.73,30.26,Black,Kia
30.29,-97.76,4,4,-97.73,30.26,Black,Kia
30.29,-97.74,3,4,-97.75,30.24,Black,Kia
30.31,-97.77,3,4,-97.74,30.26,Black,Kia
30.29,-97.75,3,5,-97.75,30.27,Black,Kia
30.29,-97.75,4,3,-97.74,30.29,Black,Kia
30.23,-97.77,4,2,-97.75,30.28,Black,Kia
30.37,-97.9,4,2,-97.74,30.27,Black,Kia
30.27,-97.75,5,3,-97.78,30.24,Black,Kia
30.25,-97.74,4,2,-97.67,30.2,Black,Kia
30.26,-97.73,3,4,-97.73,30.33,Gray,Nissan
30.36,-97.72,3,2,-97.73,30.26,Black,Nissan
30.4,-97.72,4,4,-97.71,30.31,Black,Acura
30.26,-97.75,5,5,-97.72,30.26,Black,Acura
30.27,-97.74,4,3,-97.69,30.31,Black,Acura
30.26,-97.74,3,2,-97.73,30.26,Red,Toyota
30.36,-98.02,4,5,-97.74,30.29,Red,Kia
30.27,-97.75,3,5,-97.76,30.28,Red,Kia
30.27,-97.75,5,4,-97.67,30.2,Red,Kia
30.27,-97.74,3,5,-97.74,30.29,Grey,Mazda
30.3,-97.71,5,3,-97.75,30.27,Grey,Mazda
30.29,-97.74,5,5,-97.75,30.28,Grey,Mazda
30.28,-97.76,3,3,-97.74,30.27,Grey,Mazda
30.27,-97.76,5,5,-97.72,30.26,Grey,Mazda
30.25,-97.7,4,3,-97.75,30.28,Grey,Mazda
30.29,-97.74,3,2,-97.75,30.27,Grey,Mazda
30.27,-97.75,5,2,-97.72,30.26,Grey,Mazda
30.26,-97.76,3,3,-97.74,30.27,Grey,Mazda
30.26,-97.74,4,4,-97.75,30.29,Gray,Nissan
30.26,-97.72,3,5,-97.77,30.25,Gray,Nissan
30.26,-97.74,3,3,-97.74,30.3,Gray,Nissan
30.24,-97.76,3,5,-97.77,30.23,White,Mitsubishi
30.25,-97.77,3,3,-97.74,30.3,White,Mitsubishi
30.27,-97.75,4,5,-97.76,30.27,White,Mitsubishi
30.26,-97.77,3,4,-97.73,30.26,Red,Honda
30.2,-97.86,3,3,-97.78,30.24,Red,Honda
30.27,-97.75,5,2,-97.75,30.27,Red,Honda
30.23,-97.74,4,2,-97.75,30.27,Red,Honda
30.27,-97.75,4,2,-97.74,30.26,Black,Nissan
30.25,-97.77,4,3,-97.75,30.27,Black,Nissan
30.32,-97.73,5,4,-97.77,30.26,White,Ford
30.31,-97.77,3,3,-97.72,30.26,White,Ford
30.27,-97.74,5,3,-97.73,30.24,White,Ford
30.26,-97.73,4,4,-97.75,30.27,Red,Nissan
30.25,-97.73,4,3,-97.74,30.29,Red,Nissan
30.26,-97.73,5,2,-97.73,30.26,Red,Nissan
30.3,-97.87,4,5,-97.73,30.26,Black,Toyota
30.27,-97.74,4,2,-97.77,30.26,Gray,Honda
30.27,-97.78,3,4,-97.72,30.26,Gray,Honda
30.27,-97.75,5,2,-97.76,30.26,Gray,Mazda
30.29,-97.73,3,5,-97.67,30.2,Gray,Mazda
30.3,-97.73,4,3,-97.76,30.29,Gray,Mazda
30.26,-97.78,4,2,-97.75,30.27,Gray,Mazda
30.24,-97.78,5,5,-97.74,30.27,Gray,Mazda
30.29,-97.74,5,2,-97.74,30.26,Gray,Mazda
30.28,-97.74,4,3,-97.77,30.25,Gray,Mazda
30.36,-97.76,3,2,-97.74,30.27,Gray,Mazda
30.34,-97.87,5,5,-97.74,30.27,Gray,Mazda
30.26,-97.74,5,5,-97.76,30.25,Silver,Lexus
30.26,-97.75,5,4,-97.78,30.33,Silver,Lexus
30.28,-97.72,3,4,-97.67,30.2,Brown,Ford
30.24,-97.78,5,5,-97.72,30.26,Gray,Hyundai
30.39,-97.76,4,2,-97.72,30.26,Silver,Toyota
30.27,-97.74,4,4,-97.75,30.27,White,Dodge
30.29,-97.72,5,2,-97.75,30.25,Gray,Ford
30.24,-97.7,5,3,-97.71,30.32,Gray,Ford
30.27,-97.74,3,2,-97.72,30.26,Gray,Ford
30.27,-97.74,5,5,-97.74,30.26,White,Chevrolet
30.29,-97.75,3,3,-97.73,30.26,White,Chevrolet
30.28,-97.75,4,2,-97.75,30.28,Silver,Chrysler
30.42,-97.89,4,4,-97.75,30.27,Silver,Chrysler
30.24,-97.75,4,4,-97.75,30.27,Blue,Toyota
30.3,-97.71,3,3,-97.74,30.27,Blue,Toyota
30.28,-97.72,3,3,-97.75,30.25,Blue,Toyota
30.25,-97.74,4,5,-97.75,30.26,Gray,Nissan
30.24,-97.78,3,2,-97.72,30.31,Gray,Nissan
30.3,-97.72,4,2,-97.73,30.26,Gray,Nissan
30.23,-97.86,5,2,-97.74,30.26,Gray,Nissan
30.26,-97.78,3,2,-97.75,30.27,Black,Cadillac
30.26,-97.79,5,4,-97.72,30.26,Black,Cadillac
30.26,-97.74,5,3,-97.74,30.26,Black,Cadillac
30.24,-97.73,3,5,-97.74,30.27,Black,Cadillac
30.3,-97.71,3,3,-97.73,30.26,Black,Nissan
30.23,-97.78,4,4,-97.75,30.27,Black,Nissan
30.29,-97.74,4,5,-97.74,30.26,Black,Nissan
30.32,-97.71,5,3,-97.74,30.27,White,Toyota
30.24,-97.73,5,3,-97.74,30.27,Black,Nissan
30.42,-97.72,3,5,-97.74,30.27,Black,Nissan
30.29,-97.75,5,4,-97.74,30.27,Black,Nissan
30.32,-97.77,4,5,-97.74,30.27,Black,Nissan
30.23,-97.74,4,2,-97.74,30.27,Red,Honda
30.39,-97.74,5,3,-97.73,30.26,Red,Honda
30.29,-97.74,4,4,-97.74,30.27,Red,Honda
30.29,-97.75,5,3,-97.74,30.26,Red,Honda
30.29,-97.75,5,2,-97.74,30.27,Red,Honda
30.23,-97.74,4,5,-97.74,30.27,Red,Honda
30.26,-97.74,4,5,-97.74,30.27,White,Honda
30.25,-97.74,5,2,-97.74,30.27,White,Honda
30.29,-97.75,5,4,-97.72,30.26,Blue,Honda
30.2,-97.73,4,4,-97.73,30.26,Blue,Honda
30.24,-97.74,3,4,-97.75,30.27,White,Dodge
30.24,-97.74,5,5,-97.75,30.27,White,Dodge
30.27,-97.74,4,5,-97.72,30.26,Black,Chevrolet
30.3,-97.71,5,2,-97.73,30.26,Silver,Chrysler
30.27,-97.77,5,2,-97.74,30.27,Yellow/Gold,Pontiac
30.29,-97.75,5,5,-97.79,30.25,Silver,Lexus
30.29,-97.75,4,3,-97.75,30.27,Silver,Lexus
30.26,-97.77,5,4,-97.74,30.27,Silver,Chrysler
30.07,-97.82,4,4,-97.74,30.27,Yellow/Gold,Pontiac
30.27,-97.75,4,5,-97.73,30.26,Yellow/Gold,Pontiac
30.28,-97.75,3,4,-97.74,30.26,Yellow/Gold,Pontiac
30.27,-97.75,3,5,-97.73,30.27,Yellow/Gold,Pontiac
30.26,-97.74,3,2,-97.73,30.26,Silver,Hyundai
30.31,-97.77,3,3,-97.67,30.2,Brown,Ford
30.29,-97.75,3,2,-97.74,30.26,Brown,Ford
30.21,-97.75,4,4,-97.73,30.26,Gray,Pontiac
30.29,-97.75,4,4,-97.74,30.27,Gray,Pontiac
30.27,-97.75,3,5,-97.74,30.27,Gray,Pontiac
30.29,-97.77,5,3,-97.74,30.27,Gray,Nissan
30.29,-97.75,4,2,-97.75,30.27,Silver,Mercedes-Benz
30.26,-97.75,4,3,-97.75,30.29,Silver,Mercedes-Benz
29.88,-97.97,3,4,-97.74,30.27,Silver,Mercedes-Benz
30.24,-97.73,3,5,-97.74,30.27,Silver,Mercedes-Benz
30.26,-97.76,3,2,-97.74,30.27,White,Ford
30.23,-97.75,5,3,-97.74,30.27,Black,Chevrolet
30.24,-97.79,5,3,-97.75,30.27,Black,Chevrolet
30.47,-97.69,4,4,-97.74,30.27,Silver,Hyundai
30.27,-97.73,3,3,-97.73,30.26,Silver,Hyundai
30.27,-97.75,3,2,-97.75,30.27,Silver,Hyundai
30.3,-97.74,3,3,-97.74,30.26,White,Dodge
30.32,-97.66,3,2,-97.74,30.26,White,Dodge
30.29,-97.71,4,2,-97.74,30.26,White,Dodge
30.29,-97.74,3,2,-97.72,30.29,White,Dodge
30.23,-97.76,3,2,-97.7,30.25,White,Dodge
30.24,-97.75,3,4,-97.74,30.27,Silver,Chrysler
30.27,-97.72,4,5,-97.74,30.27,Silver,Chrysler
30.29,-97.74,3,2,-97.73,30.26,Silver,Chrysler
30.26,-97.74,5,5,-97.74,30.27,Black,Mitsubishi
30.29,-97.74,4,2,-97.74,30.27,Black,Mitsubishi
30.26,-97.76,5,3,-97.75,30.26,Black,Mitsubishi
30.35,-97.72,3,4,-97.74,30.27,Black,Mitsubishi
30.26,-97.8,4,4,-97.74,30.27,Black,Mitsubishi
30.29,-97.74,5,2,-97.74,30.27,Silver,Chevrolet
30.23,-97.77,3,5,-97.75,30.27,Silver,Chevrolet
30.24,-97.78,3,3,-97.74,30.29,Gray,Nissan
30.24,-97.76,4,3,-97.73,30.26,Gray,Nissan
30.28,-97.75,4,4,-97.73,30.26,Gray,Nissan
30.34,-97.74,5,5,-97.76,30.25,Red,Kia
30.24,-97.78,5,2,-97.74,30.27,Silver,Toyota
30.24,-97.72,3,2,-97.74,30.31,Blue,Ford
30.34,-97.72,4,5,-97.75,30.27,Blue,Ford
30.3,-97.74,5,5,-97.73,30.24,Blue,Ford
30.32,-97.71,3,4,-97.75,30.29,Blue,Ford
30.24,-97.72,5,4,-97.74,30.26,Silver,Lexus
30.32,-97.72,5,4,-97.74,30.27,Red,Dodge
30.29,-97.75,5,3,-97.74,30.27,Red,Dodge
30.32,-97.73,3,3,-97.74,30.27,Black,Chevrolet
30.31,-97.73,4,2,-97.74,30.27,Black,Cadillac
30.25,-97.73,5,5,-97.75,30.28,Black,Cadillac
30.31,-97.76,3,4,-97.72,30.28,Gray,Pontiac
30.26,-97.72,3,2,-97.75,30.27,Gray,Nissan
30.26,-97.74,5,2,-97.76,30.29,Brown,Nissan
30.2,-97.67,5,2,-97.77,30.24,Gray,Nissan
30.2,-97.67,5,5,-97.73,30.27,Gray,Nissan
30.3,-97.69,3,5,-97.75,30.27,Red,Hyundai
30.3,-97.69,4,4,-97.75,30.27,Gray,Hyundai
30.2,-97.67,3,4,-97.73,30.23,Red,Hyundai
30.26,-97.75,5,5,-97.73,30.23,Gray,Hyundai
30.2,-97.67,5,4,-97.74,30.25,White,Lexus
30.2,-97.67,4,5,-97.75,30.27,Black,Toyota
30.29,-97.75,3,4,-97.74,30.27,Silver,Lexus
30.28,-97.74,3,2,-97.76,30.25,White,Chevrolet
30.27,-97.74,3,5,-97.75,30.29,Gray,BMW
30.27,-97.74,3,2,-97.73,30.25,Gray,BMW
30.26,-97.76,3,3,-97.73,30.25,Gray,BMW
30.2,-97.67,3,3,-97.74,30.29,Silver,Lexus
30.28,-97.77,4,2,-97.75,30.22,Black,Dodge
30.32,-97.68,5,4,-97.76,30.31,Black,Volkswagen
30.27,-97.73,3,3,-97.72,30.27,Gray,Toyota
30.28,-97.74,3,2,-97.78,30.25,Gray,Toyota
30.3,-97.78,5,2,-97.75,30.27,Black,Jeep
30.27,-97.79,5,3,-97.73,30.25,Black,Jeep
30.26,-97.77,4,3,-97.74,30.27,Black,Jeep
30.32,-97.73,4,4,-97.8,30.27,Black,Jeep
30.25,-97.75,3,4,-97.73,30.3,Black,Jeep
30.28,-97.74,3,2,-97.74,30.29,Black,Jeep
30.26,-97.77,5,5,-97.73,30.28,Black,Jeep
30.29,-97.73,4,3,-97.73,30.26,White,Mitsubishi
30.26,-97.74,4,5,-97.76,30.26,Blue,Jeep
30.27,-97.74,5,5,-97.74,30.26,White,Mitsubishi
30.27,-97.73,3,5,-97.67,30.2,Blue,Honda
30.26,-97.74,4,3,-97.75,30.27,Blue,Honda
30.27,-97.74,3,4,-97.72,30.29,Blue,Honda
30.26,-97.8,3,5,-97.75,30.24,Blue,Honda
30.26,-97.74,5,3,-97.73,30.29,Blue,Honda
30.36,-97.8,5,4,-97.75,30.25,Blue,Honda
30.4,-97.85,5,5,-97.75,30.26,Silver,Lexus
30.3,-97.78,4,3,-97.78,30.29,Silver,Lexus
30.27,-97.74,3,5,-97.85,30.4,Silver,Lexus
30.21,-97.72,4,2,-97.78,30.35,Silver,Lexus
30.57,-97.69,4,3,-97.78,30.3,Silver,Lexus
30.25,-97.77,4,3,-97.79,30.24,White,Chevrolet
30.26,-97.74,4,3,-97.74,30.27,White,Mitsubishi
30.28,-97.72,5,3,-97.76,30.24,White,Ford
30.25,-97.75,3,2,-97.75,30.27,White,Ford
30.27,-97.77,4,3,-97.77,30.28,Silver,Mazda
